id_src,block_timestamp_src,event_index_src,extrinsic_index_src,phase_src,module_id_src,event_id_src,extrinsic_hash_src,finalized_src,dest_para_id,block_num_extracted,corr_id,id_dst,block_timestamp_dst,event_index_dst,extrinsic_index_dst,phase_dst,module_id_dst,event_id_dst,extrinsic_hash_dst,finalized_dst,dest_chain,source_chain,latency_s,cost,status
2132739500055,1719055398,21327395-55,21327395-2,0,xcmpallet,Sent,0xee4dae81717b1d90221d45a655260e3371141b71e101718dfaf09807f3c36777,True,1000.0,21327395,0xbac49856b80d1b93cf72ece568ea40cc5a2152311ed0307e9268187506c1bd46,652916100003,1719055410,6529161-3,,2,messagequeue,Processed,0x4d1c6db9028fb9bbc0bb11417d92231e8fcb2988dc1a2ba89a318a83b3621417,True,assethub,polkadot,12,180667896,Success
2132728500062,1719054732,21327285-62,21327285-3,0,xcmpallet,Sent,0xbe89535078e39dadba52082b355a48f4b68fc32901ebec2a85c5a72788243475,True,1000.0,21327285,0x418e45d6a6fe5159c67bb1be627a92dced1802e31657b9ebb7bcbb8dc58fbf36,652910800004,1719054750,6529108-4,,2,messagequeue,Processed,0xf18b8117a7e117b703f8ae0b9cb17541e5ecd2e499fe2b01b92ae0bcc3af4958,True,assethub,polkadot,18,180667896,Success
2132601300052,1719047058,21326013-52,21326013-2,0,xcmpallet,Sent,0x3436a088dd050ac8849beac1c5881f44cbfe7d81ec709f2f4723a089c3afcfc8,True,1000.0,21326013,0xbb4bc3fc2cecc393d0f85919584f45931c7ee25bb661628be87c3cd0e8c78ade,652848400004,1719047076,6528484-4,,2,messagequeue,Processed,0x1deef58f4937445e7f41e5d2e03acc2dea9d0cac1d1a71276af5f07b750b6fe4,True,assethub,polkadot,18,179667896,Success
2132546500065,1719043752,21325465-65,21325465-3,0,xcmpallet,Sent,0xaf44281d59d2d1bdd4f8d7a70b91faf054762c3c415a67c274cef8cdbb6cecf4,True,1000.0,21325465,0x128c6ef851363ff262b6b5f85341ea54376d5516f725142d2960753e16b897f9,652821300004,1719043764,6528213-4,,2,messagequeue,Processed,0x3177610dfccc649c0c3a97225dfcf337e63930a06c46d5246b652e04717fc0d3,True,assethub,polkadot,12,179667896,Success
2132477000054,1719039570,21324770-54,21324770-2,0,xcmpallet,Sent,0x00ce77ba0dd18965d588306b7fb5d9786e8278b87a45fb8531cf47fae8c2c0ea,True,1000.0,21324770,0xaaaea10316995c698e4030ed8f6dcae0c56bb1d9ec32f7676fa48de0990397a1,652786700005,1719039582,6527867-5,,2,messagequeue,Processed,0x7860994ea4bf1bebd688878e77810bcabc683b4eb1b0f7cfa51403864d92d3d9,True,assethub,polkadot,12,179667896,Success
2132452400064,1719038082,21324524-64,21324524-3,0,xcmpallet,Sent,0x10361a61d1e890b2dd4d0eab9463ebfb1cbe85558e239d4754bcd57895fdd2ee,True,1000.0,21324524,0x07e5e894d8e5dbb344571505e00d997ac439bd4db71cc651b89f66fb885ce65d,652774500003,1719038100,6527745-3,,2,messagequeue,Processed,0xe405a2cad3889f07e580866eab7d4e329aaa22de0a325f682879ee29d31e0808,True,assethub,polkadot,18,181667896,Success
2132422300052,1719036276,21324223-52,21324223-2,0,xcmpallet,Sent,0x495d693086c1bf0040702e3db485412b1ec4594ab7bcc03a223e84f0bf239b73,True,1000.0,21324223,0xe71325ab8f5994f1dde96070ac72632d16cee7784cd66866b1054420f2d00089,652759500004,1719036294,6527595-4,,2,messagequeue,Processed,0x50f7d5f8ce46d978d4f6388eb6c05c4166890756b93801be1e08776194612bcd,True,assethub,polkadot,18,180667896,Success
2132312200055,1719029652,21323122-55,21323122-2,0,xcmpallet,Sent,0xedf49df604905a3fc4cd17cb0066b8d7e71522b13f8b6551104f0ce0a212db1d,True,1000.0,21323122,0x9803c30e7b70901eb727c4aa944b22bf0c327c5f3f8011c75f4f8e7c5fba8755,652705000003,1719029664,6527050-3,,2,messagequeue,Processed,0x2822988d9ee71e640bd04bad468c72fabe285a786603594697b2b4b2deb5e40b,True,assethub,polkadot,12,180667896,Success
2132048000064,1719013704,21320480-64,21320480-3,0,xcmpallet,Sent,0x4467c632d9b657335194815094cddae0de6dc68e895323edb2b71120f7088c6c,True,1000.0,21320480,0x44a43e52daae9a3fb8e65f2af469d31e2696d1a92bb6c7fdff70a56e14d918d4,652574000004,1719013716,6525740-4,,2,messagequeue,Processed,0x536b129332b698c1f3edbd96fea4ade0379e6ffbd0b1411ef59e29ff4c329baf,True,assethub,polkadot,12,207678305,Success
2132036400064,1719013008,21320364-64,21320364-3,0,xcmpallet,Sent,0x38b84db5d39f68afc159c58a1f2b919bf435fd7320545bd07cf80075c50226af,True,1000.0,21320364,0x354b8c00b3a0b0ff3b4a5ab3ef06a62b5508a8d25d8ea0a4b09861d791b49870,652568300002,1719013026,6525683-2,,2,messagequeue,Processed,0x050ef99a90eb98f551c2cc0747e7656bf0101be26c8e4b8fdaa8b405df2c90ac,True,assethub,polkadot,18,178667896,Success
2131923200056,1719006180,21319232-56,21319232-2,0,xcmpallet,Sent,0x20dc6029dbcac344583a4b1121b2938e65b84d058378ea34338f05e96fcaa0df,True,1000.0,21319232,0x2901742a086bf6117630084f83374b3013428bcb57bf2462ff26968c2306149e,652512100003,1719006192,6525121-3,,2,messagequeue,Processed,0xc929a2fc2a03121e7a491f5f0453084d060e4174744a8bf23e03c32b3ef750e5,True,assethub,polkadot,12,180667896,Success
2131765700056,1718996658,21317657-56,21317657-2,0,xcmpallet,Sent,0xedf95e2635fc62294671a69f588343643b88f58ccfb5c2f33b10070ef921c85f,True,1000.0,21317657,0xd5ec52a1cc8c7cf8998be335f7a8383c7066471a99ed3f2f3a2025f81378f7cc,652434300005,1718996676,6524343-5,,2,messagequeue,Processed,0x8099be83b9d54b773b84ff85c19b0c2bdff878a9d40b638badf18724b3eb120f,True,assethub,polkadot,18,208678305,Success
2131764900054,1718996610,21317649-54,21317649-2,0,xcmpallet,Sent,0x469a002ebd751ba0bfec69fde203d852a5b696c1a46cb0e28918c401383cba9e,True,1000.0,21317649,0xb89e0152a8918ef89bd25c9e6cc34e9e77f91f734983b73f50cce53eb4cfedbf,652433900005,1718996628,6524339-5,,2,messagequeue,Processed,0x9a01e6256fe4d58ff0e8d5adbab6b41aa4c768c49abf3952f0613fc87d893901,True,assethub,polkadot,18,180667896,Success
2131701500063,1718992794,21317015-63,21317015-3,0,xcmpallet,Sent,0x08bf4ed000eb706fbbee36c6f6dab7cccd6be0a4858406efe6a7f69ad7e9ae55,True,1000.0,21317015,0xb8d108222f9ed277c215e719d1bc7a3bf1692e35a3d9146216b82953ce68d3d9,652402700002,1718992806,6524027-2,,2,messagequeue,Processed,0xc8043ce2f7353d4ecb6887445aca72b8b2573400348795110984f77dd35ca111,True,assethub,polkadot,12,180667896,Success
2131662900055,1718990466,21316629-55,21316629-2,0,xcmpallet,Sent,0xb15dc468f36130fb8b7cdb48becdf5ece17046eaf92a365346fab2645b082f3a,True,1000.0,21316629,0xcbf45f004cac44e91c5d88506666191cbc53fc7532c1da1da07fcc5d8b7dcec9,652383500003,1718990484,6523835-3,,2,messagequeue,Processed,0x1bc78eecbcd7bc10679488c3e0c91dbb12cb89f1ccba22d6acfd4667831a8806,True,assethub,polkadot,18,180667896,Success
2131650900073,1718989746,21316509-73,21316509-4,0,xcmpallet,Sent,0xe800c154d0937aa1c1ab007de590f3eb1937f8a5283a52e01c8a5c9a10cb9c19,True,1000.0,21316509,0x1448380f7b92e17f57a569ea5726fd5d0b960187b5ee0b14cd684769fe3cf697,652377600002,1718989764,6523776-2,,2,messagequeue,Processed,0x12459815f1bf00232d02541018cd1e915d72e54a030e08840dc51aedf0eaf015,True,assethub,polkadot,18,178667896,Success
2131622700056,1718988054,21316227-56,21316227-2,0,xcmpallet,Sent,0x9d756bc768bcd872ecc9ecb6c9ad8fe16afdde718ef3b396c8a4999d733d13da,True,1000.0,21316227,0x284a0af9d4e28cf915ef6c2a356cbdbb79a1be466214aadff4f30c41bdf4971b,652363500002,1718988066,6523635-2,,2,messagequeue,Processed,0x74aaea2a5829edcdfd9ac3a814ab87a6bfd8508a03e98bf7a4a470f7ea0b5e33,True,assethub,polkadot,12,180667896,Success
2131605400064,1718987016,21316054-64,21316054-3,0,xcmpallet,Sent,0xebd347faec29ec1986b64066c97e1a6cabe206f3c51db5e10228b8dc63289efd,True,1000.0,21316054,0x25cf3eae6ce65e1a44dc7c7d89a59ade3932de8e522062af0c07372eefbd36c6,652354900004,1718987034,6523549-4,,2,messagequeue,Processed,0x059e917af8a84c5f0294af673bb72761f6974ddbcce6c6180c6b6aec2d11cc93,True,assethub,polkadot,18,180667896,Success
2131604700063,1718986974,21316047-63,21316047-3,0,xcmpallet,Sent,0x2a9ad7f8fcb6d67c2d9234c89d91d998833efa7231667d2c4e62a2d3bac74d2c,True,1000.0,21316047,0xb9aa97daa9fcae7ab638ce5a3f929e0f675a561a5d3c4b4f5485d8b56b463e5e,652354500003,1718986986,6523545-3,,2,messagequeue,Processed,0xb569430f69d5bccd1f95f4a2d8e852ac3e22968971961856102e80a01109cc1b,True,assethub,polkadot,12,180667896,Success
2131560500076,1718984298,21315605-76,21315605-4,0,xcmpallet,Sent,0x7c84515297d68f1e03ca3dcf61655638b6f328bc03405796934d958fb909e487,True,1000.0,21315605,0x17a8a5bdf365fbb657b606f889368e7b7ec7f8e06e277bb9596cab5b8e55832c,652332700003,1718984310,6523327-3,,2,messagequeue,Processed,0x2c15abeb8e9633a84ba77b8b91a99bb93b09177cedbb40038e27030d1bb32a37,True,assethub,polkadot,12,180667896,Success
2131508000068,1718981130,21315080-68,21315080-4,0,xcmpallet,Sent,0xd4769eba4eb7b80d915275ad869447194c6e8ba9647f85f76c1356f064bd9e2d,True,1000.0,21315080,0x95ce282310798acddf68d1362a6931f8164b5dc105fb9bc06e119a4a14e3f8bf,652306800004,1718981148,6523068-4,,2,messagequeue,Processed,0xe0297c74530e555ca91e1e84fab2928eacbe579c05e5e2c260ec3dc19160516f,True,assethub,polkadot,18,180667896,Success
2131500500063,1718980680,21315005-63,21315005-3,0,xcmpallet,Sent,0xd30aeeaa973e6210bc165e483f072770ddf14596b63481afd44babf7f912ddb9,True,1000.0,21315005,0xc270bd8c185a76c54f2dae9de5d1fcb3b3edd8cfb7a5203337d156bc61fb1584,652303100005,1718980692,6523031-5,,2,messagequeue,Processed,0xec42aaeb24703eb0e6e1dee2ac52c68201ac24466d1f1c386cea2e24da7a971f,True,assethub,polkadot,12,179667896,Success
2131434900066,1718976714,21314349-66,21314349-3,0,xcmpallet,Sent,0x53b190bf3e06f78f8f3a6bdea1a6fbd59369c44377d9d72ca8af754c144cc54f,True,1000.0,21314349,0x14bb723ca229b081a99e52da49efdbb04885fddb9ea0bcb95b8acc1c3f5e4b3b,652270700005,1718976732,6522707-5,,2,messagequeue,Processed,0x462427c6776e2665aa680d3c5bd062c64565718c2eb401d8f06cf245fe611635,True,assethub,polkadot,18,180667896,Success
2131407700053,1718975070,21314077-53,21314077-2,0,xcmpallet,Sent,0x2c1bce5b61341d12bf115e313549a8251a4d0e717204b7089892283e755bdbe9,True,1000.0,21314077,0x7a313e98b80d54270523ae2717533066ebf353cf31e7b0584261257d0d42c517,652257200003,1718975088,6522572-3,,2,messagequeue,Processed,0xfebc434b07a62779e6d2370dd968b224a055ceb7eec6d007617cef29e26472c5,True,assethub,polkadot,18,180667896,Success
2131363800063,1718972436,21313638-63,21313638-3,0,xcmpallet,Sent,0xc937d2569ac7acee541fb0ad41147712e59c1c22fc48544777860b83bc69e116,True,1000.0,21313638,0x490c051ec5a01d2c998050d0e4a0563edc24f5ad921a11f44f93ce8c62d3e9a9,652235700003,1718972454,6522357-3,,2,messagequeue,Processed,0xd32746ebef7b149b113271bd595b5f89be9d8625582fba62e0e84e239c0c1f3e,True,assethub,polkadot,18,178667896,Success
2131335800052,1718970738,21313358-52,21313358-2,0,xcmpallet,Sent,0xb53eafa11f84504d596659b36750fc40e459580340f16df97261e74cdd0d0087,True,1000.0,21313358,0x14850b5c50d1178548cc9736c52f46e6054a2e022efaa64d611cbf6aa7809de8,652221700004,1718970756,6522217-4,,2,messagequeue,Processed,0x86b07db9717d71d42f3393401da0f9968ebe6f429e0b243c8e03efe836831aca,True,assethub,polkadot,18,180667896,Success
2131277500054,1718967222,21312775-54,21312775-2,0,xcmpallet,Sent,0xb999a073e525073a5be5b315870baea4573275c89835b5351ab888a02850de3b,True,1000.0,21312775,0xb61ca9d0582c2341bb79a0a75f97a44f55ecf18c6c1ab0b10b49e46e0d20c263,652193400003,1718967240,6521934-3,,2,messagequeue,Processed,0xef224e5c5b4e95e6933cedd124883b2b671c0a460232977c30bcaf7db885a2a1,True,assethub,polkadot,18,179667896,Success
2131230900061,1718964408,21312309-61,21312309-3,0,xcmpallet,Sent,0xfdd9294161d466de65cdc16cdf6e99fb03eeae95f4af8b5ff426b82fe10f5894,True,1000.0,21312309,0x13e10e6199d0c724e9730f51e0a1f29836358a541dfc28a7b5671a79cf4e19ac,652170400003,1718964426,6521704-3,,2,messagequeue,Processed,0x5765babafb77f7b7ef8b3437298b07e5e762ffba91e93581b5749d964cd95a35,True,assethub,polkadot,18,180667896,Success
2131174500060,1718960982,21311745-60,21311745-3,0,xcmpallet,Sent,0xd9c9c6232b1427823db520f084221fb482969f9fc55f731838aeb297ea8f9f1b,True,1000.0,21311745,0x23dabb01c2abaebfa02646a374e10a6a629fc705c217c28ede6bda06f9ce5ca3,652142500003,1718961000,6521425-3,,2,messagequeue,Processed,0x8869a97e1fb9931e498536ffc2c8d690f897f9d1afb33e5077ed21e3b1fa96cf,True,assethub,polkadot,18,181667896,Success
2131157900054,1718959986,21311579-54,21311579-2,0,xcmpallet,Sent,0xaa9a4e70ec8f2e2012d887ec481b7888cdb3f8fd8674fd97d6d2c8668b25b3c4,True,1000.0,21311579,0x0e238f92c5ac77f86981858909bd44844b841a4e42fcfc8cde4a338744be29fd,652134200003,1718960004,6521342-3,,2,messagequeue,Processed,0x6c919a467dd486fab1ffcb653ba1864e7f9075480e436a45b560aca36ec0294e,True,assethub,polkadot,18,181667896,Success
2131157300054,1718959950,21311573-54,21311573-2,0,xcmpallet,Sent,0x213d2f2d35f8ccf3cf36216f5c3fa4ddcca0ded4508bd59969d5d3c9fac3151c,True,1000.0,21311573,0xa94d4bbe2193c7ef997023c6ecb6a995e58d28f240ca4b35fc7d5dd57914b4be,652133900004,1718959968,6521339-4,,2,messagequeue,Processed,0xa9471f830415abc11a681901d33f2ddb27c3fbb2fdecc9592f94ef7b4489d8d2,True,assethub,polkadot,18,181667896,Success
2131106700063,1718956884,21311067-63,21311067-3,0,xcmpallet,Sent,0x3778f6b05a03fe5ccfd5a31db69b5ed78fafacfd617cc4eb3b3b082d597027f6,True,1000.0,21311067,0xbf03a0e1e03242ddc22385aeee0cd5753b0d19fa53ba6d84ef790e2bd89e89e3,652109300003,1718956902,6521093-3,,2,messagequeue,Processed,0xbacbc7e8bf1fd1ec415f47805f55b7bbfbc2cb5f84792eaa01b4f8dd43f2ad45,True,assethub,polkadot,18,181667896,Success
2130506700053,1718920746,21305067-53,21305067-2,0,xcmpallet,Sent,0xc041cdf0b006c637c0668bc6597ed847aca0c0fccf92fb8fcde6a5cf90e1e902,True,1000.0,21305067,0x103bcd7f87a8d64c4ed5ff6ff71e1f71a7689598e353e048f499ba3cfa1d5d06,651811900005,1718920764,6518119-5,,2,messagequeue,Processed,0x6de2e321a21a9c9bc77e2b080f9b54b237ce30458f089ca1325a36f0fd885ceb,True,assethub,polkadot,18,180667896,Success
2130400900075,1718914344,21304009-75,21304009-4,0,xcmpallet,Sent,0xe0f596cbad5d17c6122125bada1566924e8e65b9acc031612f77f54b6ee22142,True,1000.0,21304009,0x40dd1b62b3e5e62bc386a870f90a8295f33f101ff104bbec31eb80ee6af34479,651759800003,1718914356,6517598-3,,2,messagequeue,Processed,0x35b7de590ef32681f1cede27028c75cd8772022495fcc3c39ef23379e3507afd,True,assethub,polkadot,12,180667896,Success
2130379400052,1718913036,21303794-52,21303794-2,0,xcmpallet,Sent,0x214860766ccfcd5a6a5545e4e1f11839b0ab53534a810590244e452f11ee26d6,True,1000.0,21303794,0xd450b6e39e94a4c0701388b7a58f9ed712aaee86c953530d32127a1e5db0823b,651749200003,1718913048,6517492-3,,2,messagequeue,Processed,0xf31fa5d66720f3c97afab6dbd04e04f0ab568ebe940f21a3879b5fe76af908d4,True,assethub,polkadot,12,180667896,Success
2130323200061,1718909652,21303232-61,21303232-3,0,xcmpallet,Sent,0x75a2e802deaf1c1ddaa0e8e338882359aa832bec634ae7bc9cdf22e0240e87b9,True,1000.0,21303232,0x85f0a6f590cf0a948f39ff6ed82b14d56d3ec2ab33f376e3c0571e530c9487ca,651721400002,1718909670,6517214-2,,2,messagequeue,Processed,0x12bcde09f302ba57e3bc2f9bf7a414b6c5b13d23b952077ddbfc1e0a9d7309ec,True,assethub,polkadot,18,178667896,Success
2130305100055,1718908554,21303051-55,21303051-2,0,xcmpallet,Sent,0xb69870213fea43d155e12b9416e75058796d3f2ad056853904bd02378804da14,True,1000.0,21303051,0x7d08205be7a6ecca08b91ad2328714dac9b32e1866df7e9dfc384dc23143d239,651712500004,1718908578,6517125-4,,2,messagequeue,Processed,0x0974712095dc579a435da3a5e72f5a38a0315c945d86d924623372b19645b10b,True,assethub,polkadot,24,180667896,Success
2130287300056,1718907486,21302873-56,21302873-2,0,xcmpallet,Sent,0xf8c1a0042ca99e2b7e0056ff49457b916bfd1eea644c5541b663bf1de0eed37b,True,1000.0,21302873,0xa59203aa335aa9835c6079499f09351e3fdb9089b37c97888ef13459ff8a64bf,651703600002,1718907498,6517036-2,,2,messagequeue,Processed,0xcad1942bbb943ad43a788471f88dcb00a4ee1557e9c1b42b815f5e2ff5484765,True,assethub,polkadot,12,180667896,Success
2130261800054,1718905950,21302618-54,21302618-2,0,xcmpallet,Sent,0xabba0be4fad8278ef25d3d01d52e3253ff62e016cde9d1d8d8a31e036f40a968,True,1000.0,21302618,0x8c34302a707e8f85a218a81e339cbd6dd45761906d6382df6a0bc482e113dacc,651690900002,1718905968,6516909-2,,2,messagequeue,Processed,0x14dbf2a626514536bf3747f80642b5476ae726f30bace41c90e1c8691d4caaa7,True,assethub,polkadot,18,180667896,Success
2130068900062,1718894316,21300689-62,21300689-3,0,xcmpallet,Sent,0xd14d26aa4c69532f18beba13301bc5a0c81d9cd6e8fade90d963494769d3af7c,True,1000.0,21300689,0xde17efa86af5d9e43776aef03823d676db7a277c6acd958b23b35c1231766c7d,651595700003,1718894334,6515957-3,,2,messagequeue,Processed,0x4a860a67fdb7f258028ceb2ecfa11b18356c273d009f15930cedd1b673281bd9,True,assethub,polkadot,18,180667896,Success
2130007300055,1718890596,21300073-55,21300073-2,0,xcmpallet,Sent,0xca8f645f15264074011a43d78f057ea090b32f3daa41db228f0762315a9a6031,True,1000.0,21300073,0xc2aaa2e1681c2f8583f240954a54a477cd117e4cb1af5bdec98226de0556ce73,651565000002,1718890608,6515650-2,,2,messagequeue,Processed,0xc0cd5067a4ccd15942b5750b2694b746e5bb7f59491e0658b3a2fc0471cb3cb7,True,assethub,polkadot,12,180667896,Success
2129991600080,1718889654,21299916-80,21299916-5,0,xcmpallet,Sent,0x0d0cb901c332c24a50a8ef4ac06e24105243766a4b1b316d66d30432af8e433a,True,1000.0,21299916,0x588813769f20dbe445e1b445b4f4e4c6da1081dada8a282830cae8edabaf596e,651557200003,1718889672,6515572-3,,2,messagequeue,Processed,0xfdf8028b4480b0d6c169498eedb5bdb4cd38c6d1892397db983cb34a1be502df,True,assethub,polkadot,18,181667896,Success
2129988700054,1718889480,21299887-54,21299887-2,0,xcmpallet,Sent,0xfa9e07cd4bdab3848b29cee488a62b05b63fbda9d451f031bca8f79ac97966aa,True,1000.0,21299887,0x6b4aec6c5c0e7085d046d8fd0cbad4caedfb4539b7920f353a0c9e8086b61328,651555700003,1718889492,6515557-3,,2,messagequeue,Processed,0x23fdfeae215eb266e2c2cba96cc9ec93ae0f0cd3ef9aa559e3744b31ceef2eb1,True,assethub,polkadot,12,179667896,Success
2129987500071,1718889408,21299875-71,21299875-4,0,xcmpallet,Sent,0xc35089d010a5d3b41f6145fdfaf9eca0a90040baf6f56e870170008680330c9b,True,1000.0,21299875,0x2c7846fe863570b7ee1ab4a93f3763dd9073c2ce0794ff784ec40eb1cda79cf2,651555200003,1718889426,6515552-3,,2,messagequeue,Processed,0x8629fb317e5b1823cf5619c43a37f6685196044a14bcfa42e29d7bdb680c71d9,True,assethub,polkadot,18,180667896,Success
2129984700054,1718889240,21299847-54,21299847-2,0,xcmpallet,Sent,0x3386dec8df6db86c7e47e1528c6ae2506b9a95368df804c5d0422deed61646aa,True,1000.0,21299847,0x36710680919ebab0cfe119168a8ddda10d812d7009c1484686520143a11465ea,651553800005,1718889258,6515538-5,,2,messagequeue,Processed,0x0e5e752d5ee058b9b41f85a1a362cf046a71154957e52d595d7df9442b1fb955,True,assethub,polkadot,18,207678305,Success
2129983400073,1718889162,21299834-73,21299834-4,0,xcmpallet,Sent,0x64fe2476adb957d45147a14e7d78945a0677961b9ecbca892dbdc84aabb263a6,True,1000.0,21299834,0xbca99409be821dd308502901d197bd8950eda11e337265529ca4122ade7ae8f9,651553200005,1718889180,6515532-5,,2,messagequeue,Processed,0x6bc1b9a676ad69552c4db342a27c7f7f9e3aa3f7bb6cc8444eb686f84a0b4724,True,assethub,polkadot,18,207678305,Success
2129971000062,1718888418,21299710-62,21299710-3,0,xcmpallet,Sent,0x3bb68c45e659ec3db1cd28e0263668b9a7b45b379375bbd8fc9559409f63750b,True,1000.0,21299710,0x0d57b1526645c90c24b8c4d78a9b92b1033b585cc7e9d497fe3b149a430edc14,651547100003,1718888430,6515471-3,,2,messagequeue,Processed,0x0e295dea4c6634b1881fe9702df46c873859ca8978171c9ab6eabff5c60d889f,True,assethub,polkadot,12,181667896,Success
2129957400055,1718887602,21299574-55,21299574-2,0,xcmpallet,Sent,0x45644f11010ea90cbed8492736e510dbf4a2ab061ef51c4458c47cf5d1679faa,True,1000.0,21299574,0x10a5bf1c8ecde5af677b0c38bb65b6e2d4681d43b9fa1a792501f48776301fa9,651540400004,1718887620,6515404-4,,2,messagequeue,Processed,0x8576c2fb943cb1de9302d4515cc5f5fa772dd340a0df34f0bd5e12865246e351,True,assethub,polkadot,18,208678305,Success
2129949100065,1718887104,21299491-65,21299491-3,0,xcmpallet,Sent,0xc69efc502a4079ea16a8346a222b901321c3a92eaf07fc0a868996a46a9b311b,True,1000.0,21299491,0x1a43163b4af39583b58154194f117f68468fa8d7fd5fb3e4c20de5d9201d726a,651536200004,1718887116,6515362-4,,2,messagequeue,Processed,0x745db631cb1f84f1c5cd409d3552962fa0c55becb32ec362515e3c5854b4c10d,True,assethub,polkadot,12,207678305,Success
2129898700060,1718884068,21298987-60,21298987-3,0,xcmpallet,Sent,0xd08e01941bd12ac33b449e0720c16539786e8ba5a7dd63be2354edcb0cf6fdb6,True,1000.0,21298987,0x7313968c211d2524ae1a8d346c7377d86b56dbba69978a50353b99dd955eeaa0,651511100003,1718884080,6515111-3,,2,messagequeue,Processed,0xd086b8682c0e75ce23cbd1d43c3b4d81777057a63b3eca27fe290c7cb8b46ae8,True,assethub,polkadot,12,180667896,Success
2129897900085,1718884020,21298979-85,21298979-5,0,xcmpallet,Sent,0x62a8600b3a75cb9ef0827177be3ebaee356a3903ca44fd4e6b8215bc89116288,True,1000.0,21298979,0x5b8c95b87c33bc75a0dd207ab784e070e3fd15e2910f2482f1ca43b33095a2cb,651510700003,1718884032,6515107-3,,2,messagequeue,Processed,0xf3e084ad0a014776604bd0f544e4332442c929d6180f9baf4f1beaa8947454b7,True,assethub,polkadot,12,181667896,Success
2129867600052,1718882196,21298676-52,21298676-2,0,xcmpallet,Sent,0x5a9b32f2912255fd13b7c30550e49e883080e7674cfeaee343997f481be7c0fc,True,1000.0,21298676,0x1188fa99864292b9db9f316edf659da02dab7055f7ab1e7bc86890a639166eeb,651496000003,1718882214,6514960-3,,2,messagequeue,Processed,0x28003dfb14ecd00e260df4efab1c1b35341e3c0c00419421055efd92cc2c6efe,True,assethub,polkadot,18,180667896,Success
2129794300066,1718877774,21297943-66,21297943-3,0,xcmpallet,Sent,0xeb39c787e25176e8dbccb6adfd1746682684f55887a550449ea762121eb4a677,True,1000.0,21297943,0x0e07b10b1613df024408d15d7cfd7e6486d4e453911fba78c41ca701ff0ad0fb,651460100005,1718877786,6514601-5,,2,messagequeue,Processed,0x882b8f3678e08682806e083a2e81ba7b303ed454c7c3ef3f6e11990ec5cebbfe,True,assethub,polkadot,12,181667896,Success
2129786600062,1718877306,21297866-62,21297866-3,0,xcmpallet,Sent,0xa226faca4fdc2dabdf1e763f4f6a8b55f1faa9ba6d901e691e4f04b01381a67a,True,1000.0,21297866,0x273fdc2a9fc2d93b3fee15087e30e4ed662a6b443ed5bacdd31e2c6825986530,651456400004,1718877324,6514564-4,,2,messagequeue,Processed,0x0b77dde8940302972cdce068769927d0e40d2684e055088cebf52e37f69cf1dd,True,assethub,polkadot,18,180667896,Success
2129687100056,1718871300,21296871-56,21296871-2,0,xcmpallet,Sent,0xea5eaaf8ef10f8ea1004bbf8ee6a7a55605243ff5949032c87d9c5e793fdcd40,True,1000.0,21296871,0x9decabfe98635297e235b49d70d8f147652c7a16caab56c935da8ce790afa4d4,651407300003,1718871312,6514073-3,,2,messagequeue,Processed,0xdf7b684ed68896a7c26b5c14913e74fbc110f8d3aa4cb8425e9f2b4415894ef8,True,assethub,polkadot,12,181667896,Success
2129686900053,1718871288,21296869-53,21296869-2,0,xcmpallet,Sent,0x34c776d7fd11244a5ffdb4cdb647f1e54a83a1417c7b5796024c337e6b69438e,True,1000.0,21296869,0xb49900d16559e7e3f458d785b9b4b89c28efd9e0060e6ee2ea77727bd15997a8,651407200003,1718871300,6514072-3,,2,messagequeue,Processed,0xd4a4b8820b9478095456172ed373dfddd95e188d18af022ca3eff2f64c2192be,True,assethub,polkadot,12,180667896,Success
2129662600057,1718869824,21296626-57,21296626-2,0,xcmpallet,Sent,0x141b8de3f688614e9313bd16dfcd6ed2b3995d085a8638211efcd62f11898725,True,1000.0,21296626,0xf285e4da6d5589ff428104a10aac709c942c33a3d37951be8818952bb8d4db64,651395200003,1718869842,6513952-3,,2,messagequeue,Processed,0xba351c69349d39286396c0a4987b4700cd46ec618819ea64c8fff9c76635c5c2,True,assethub,polkadot,18,180667896,Success
2129651800063,1718869176,21296518-63,21296518-3,0,xcmpallet,Sent,0x375d894dfd677c4a8b849a9249b24e3f12db79764bca3d98dc3c6a230fa7992a,True,1000.0,21296518,0x71ff213acce0020be06767fd96ea1b67c2e15c05b4724d274d36514c877e3050,651389800005,1718869194,6513898-5,,2,messagequeue,Processed,0x66d665b13b3faed8ef5329dc3b324c3998fd4b01ff07ab36b50de73c403a329c,True,assethub,polkadot,18,207678305,Success
2129353900056,1718851248,21293539-56,21293539-2,0,xcmpallet,Sent,0x42f69621220b22d9c8e6bd3303f2490465de28cbb905ba2b6521c87c983f440e,True,1000.0,21293539,0x538069ef7eb399fc81f096778005ea0212c86e70178ae0922126e2513fe1c277,651241600002,1718851260,6512416-2,,2,messagequeue,Processed,0xd45736f1e3b6750cc4a07ad6465b7064a75162badab98b814d13c985945cb11c,True,assethub,polkadot,12,180667896,Success
